<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20240715,102100,107270,107350,107240,107250,455
20240715,102200,107250,107340,107130,107340,596
20240715,102300,107350,107370,107220,107240,487
20240715,102400,107250,107250,107170,107210,284
20240715,102500,107180,107400,107140,107380,451
20240715,102600,107390,107550,107380,107510,326
20240715,102700,107500,107520,107340,107470,312
20240715,102800,107470,107640,107440,107640,301
20240715,102900,107640,107640,107500,107600,301
20240715,103000,107600,107750,107520,107640,606
20240715,103100,107650,107660,107530,107580,223
20240715,103200,107590,107640,107540,107560,315
20240715,103300,107540,107710,107530,107640,315
20240715,103400,107620,107630,107480,107480,127
20240715,103500,107470,107590,107440,107590,291
20240715,103600,107590,107650,107520,107580,430
20240715,103700,107570,107570,107440,107450,279
20240715,103800,107440,107440,107300,107390,567
20240715,103900,107390,107550,107350,107370,490
20240715,104000,107360,107510,107360,107450,198
20240715,104100,107440,107440,107290,107290,364
20240715,104200,107290,107290,107110,107150,617
20240715,104300,107160,107200,107100,107160,312
20240715,104400,107150,107190,107030,107030,943
20240715,104500,107030,107340,107020,107320,454
20240715,104600,107330,107420,107260,107280,229
20240715,104700,107260,107440,107250,107440,80
20240715,104800,107400,107590,107400,107560,245
20240715,104900,107560,107580,107490,107520,73
20240715,105000,107530,107700,107530,107630,360
20240715,105100,107630,107660,107560,107560,104
20240715,105200,107590,107630,107390,107430,237
20240715,105300,107400,107470,107340,107470,181
20240715,105400,107470,107590,107460,107570,160
20240715,105500,107570,107620,107450,107460,210
20240715,105600,107490,107630,107490,107570,225
20240715,105700,107550,107610,107510,107610,62
20240715,105800,107590,107670,107580,107640,187
20240715,105900,107610,107630,107490,107510,157
20240715,110000,107520,107600,107520,107600,168
20240715,110100,107590,107650,107590,107650,56
20240715,110200,107640,107670,107570,107670,167
20240715,110300,107680,107850,107660,107810,719
20240715,110400,107810,107950,107800,107950,215
20240715,110500,107960,108220,107960,108050,771
20240715,110600,108060,108170,108060,108150,372
20240715,110700,108160,108160,108080,108110,296
20240715,110800,108110,108110,107970,107970,199
20240715,110900,107990,108010,107960,107980,69
20240715,111000,107960,107980,107910,107930,75
20240715,111100,107910,107910,107820,107840,175
20240715,111200,107840,107920,107840,107910,97
20240715,111300,107910,107990,107900,107990,78
20240715,111400,107990,108030,107950,108010,121
20240715,111500,108050,108050,107980,108010,23
20240715,111600,107990,108020,107910,107930,318
20240715,111700,107930,107960,107860,107870,98
20240715,111800,107870,107890,107760,107770,87
20240715,111900,107780,107790,107730,107740,76
20240715,112000,107730,107780,107660,107780,129
20240715,112100,107780,107910,107750,107890,228
20240715,112200,107900,108010,107900,107910,134
20240715,112300,107910,107930,107790,107860,135
20240715,112400,107890,107920,107880,107890,64
20240715,112500,107890,107890,107770,107770,89
20240715,112600,107770,107840,107760,107830,48
20240715,112700,107870,107930,107840,107920,67
20240715,112800,107920,108090,107920,108090,150
20240715,112900,108090,108160,108050,108090,256
20240715,113000,108060,108060,107910,107950,94
20240715,113100,107940,108000,107940,108000,52
20240715,113200,108000,108130,108000,108090,216
20240715,113300,108070,108080,107980,108040,62
20240715,113400,108050,108150,108040,108150,82
20240715,113500,108150,108200,108120,108200,86
20240715,113600,108180,108240,108160,108190,190
20240715,113700,108190,108200,108140,108140,150
20240715,113800,108150,108180,108130,108180,51
20240715,113900,108180,108410,108180,108410,808
20240715,114000,108400,108460,108310,108310,279
20240715,114100,108320,108380,108290,108340,74
20240715,114200,108320,108330,108210,108210,323
20240715,114300,108240,108240,108170,108180,138
20240715,114400,108200,108200,108170,108170,82
20240715,114500,108170,108210,108150,108210,43
20240715,114600,108200,108220,108180,108180,37
20240715,114700,108160,108170,108020,108020,170
20240715,114800,108020,108060,107950,107950,195
20240715,114900,107950,108130,107940,108130,233
20240715,115000,108130,108130,108050,108050,27
20240715,115100,108070,108080,108010,108040,80
20240715,115200,108000,108010,107780,107800,474
20240715,115300,107810,107940,107790,107940,338
20240715,115400,107920,107950,107920,107920,57
20240715,115500,107930,107950,107920,107930,13
20240715,115600,107910,108000,107910,107940,57
20240715,115700,107920,107960,107920,107960,30
20240715,115800,107960,108080,107960,108080,122
20240715,115900,108080,108270,108080,108260,207
20240715,120000,108260,108310,108200,108290,160
20240715,120100,108300,108370,108300,108340,96
20240715,120200,108340,108360,108280,108280,58
20240715,120300,108290,108310,108220,108220,61
20240715,120400,108230,108240,108120,108190,222
20240715,120500,108210,108250,108100,108100,119
20240715,120600,108090,108110,108050,108100,64
20240715,120700,108070,108130,108040,108100,66
20240715,120800,108100,108220,108100,108200,72
20240715,120900,108180,108190,108150,108170,17
20240715,121000,108160,108160,108080,108080,65
20240715,121100,108080,108110,108070,108110,93
20240715,121200,108100,108150,108090,108120,91
20240715,121300,108160,108160,108090,108090,48
20240715,121400,108090,108180,108080,108170,37
20240715,121500,108170,108210,108150,108180,57
20240715,121600,108110,108110,108010,108040,78
20240715,121700,108020,108030,107940,107940,190
20240715,121800,107940,107990,107870,107990,145
20240715,121900,107950,107990,107900,107910,65
20240715,122000,107910,107940,107900,107930,17
20240715,122100,107930,107930,107880,107900,38
20240715,122200,107890,107890,107770,107770,179
20240715,122300,107790,107900,107780,107900,110
20240715,122400,107910,107910,107770,107770,153
20240715,122500,107820,107960,107820,107930,126
20240715,122600,107920,107950,107900,107940,53
20240715,122700,107940,108000,107920,107990,50
20240715,122800,108000,108000,107990,108000,3
20240715,122900,107980,108000,107920,107920,38
20240715,123000,107920,107950,107870,107890,100
20240715,123100,107900,107960,107900,107900,121
20240715,123200,107880,108000,107860,108000,52
20240715,123300,108000,108000,107960,107960,17
20240715,123400,107970,108040,107970,108010,24
20240715,123500,108000,108000,107870,107870,69
20240715,123600,107870,108090,107870,108050,226
20240715,123700,108070,108130,108020,108120,106
20240715,123800,108140,108240,108120,108200,151
20240715,123900,108170,108190,108160,108190,13
20240715,124000,108180,108190,108130,108130,48
20240715,124100,108100,108100,108030,108040,44
20240715,124200,108010,108110,108010,108110,48
20240715,124300,108100,108150,108100,108140,20
20240715,124400,108130,108190,108130,108140,86
20240715,124500,108140,108160,108120,108160,12
20240715,124600,108110,108110,108080,108080,42
20240715,124700,108080,108080,108020,108020,19
20240715,124800,108020,108020,107850,107890,159
20240715,124900,107850,108070,107850,108070,121
20240715,125000,108030,108030,107950,107980,60
20240715,125100,107950,107960,107940,107940,10
20240715,125200,107940,108040,107920,108040,127
20240715,125300,108040,108150,108040,108140,52
20240715,125400,108140,108150,108120,108120,25
20240715,125500,108140,108140,108040,108040,30
20240715,125600,108060,108060,108000,108000,17
20240715,125700,108020,108050,108000,108050,27
20240715,125800,108050,108110,108050,108080,82
20240715,125900,108050,108050,107950,107950,42
20240715,130000,107940,107940,107750,107750,312
20240715,130100,107760,107850,107750,107830,100
20240715,130200,107850,107940,107820,107860,143
20240715,130300,107820,107840,107770,107810,135
20240715,130400,107840,107990,107840,107930,90
20240715,130500,107910,107930,107880,107930,48
20240715,130600,107940,107950,107810,107810,159
20240715,130700,107810,107880,107730,107730,264
20240715,130800,107730,107740,107690,107700,166
20240715,130900,107700,107730,107670,107700,226
20240715,131000,107700,107700,107640,107640,62
20240715,131100,107660,107810,107630,107810,267
20240715,131200,107810,107830,107750,107750,95
20240715,131300,107750,107750,107700,107740,71
20240715,131400,107740,107800,107740,107800,55
20240715,131500,107800,107800,107780,107780,15
20240715,131600,107780,107800,107780,107780,14
20240715,131700,107780,107780,107720,107720,48
20240715,131800,107710,107730,107630,107640,241
20240715,131900,107630,107660,107620,107640,42
20240715,132000,107640,107640,107570,107580,64
20240715,132100,107580,107650,107460,107650,310
20240715,132200,107640,107650,107590,107590,69
20240715,132300,107590,107710,107590,107710,117
20240715,132400,107690,107750,107690,107740,57
20240715,132500,107750,107750,107710,107710,32
20240715,132600,107700,107730,107680,107730,47
20240715,132700,107690,107700,107640,107640,57
20240715,132800,107660,107670,107630,107630,14
20240715,132900,107640,107650,107630,107640,30
20240715,133000,107630,107630,107570,107580,59
20240715,133100,107600,107610,107570,107580,36
20240715,133200,107570,107780,107570,107750,221
20240715,133300,107740,107740,107670,107670,26
20240715,133400,107660,107740,107650,107740,46
20240715,133500,107730,107740,107680,107720,37
20240715,133600,107710,107710,107610,107640,79
20240715,133700,107610,107750,107610,107750,125
20240715,133800,107750,107750,107720,107730,29
20240715,133900,107690,107690,107680,107690,9
20240715,134000,107680,107740,107680,107740,35
20240715,134100,107750,107790,107740,107770,43
20240715,134200,107790,107820,107790,107810,54
20240715,134300,107810,107850,107810,107850,77
20240715,134400,107840,107900,107840,107860,100
20240715,134500,107860,107870,107800,107870,94
20240715,134600,107880,107930,107830,107930,67
