<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20240913,104100,95270,95290,95240,95290,11
20240913,104200,95290,95320,95290,95290,5
20240913,104300,95300,95390,95300,95310,10
20240913,104400,95370,95390,95370,95390,3
20240913,104500,95350,95350,95310,95310,13
20240913,104600,95300,95300,95300,95300,2
20240913,104700,95400,95400,95400,95400,3
20240913,104800,95410,95420,95410,95420,4
20240913,104900,95400,95410,95360,95360,5
20240913,105000,95410,95410,95410,95410,5
20240913,105300,95400,95400,95400,95400,1
20240913,105500,95400,95400,95400,95400,1
20240913,105800,95370,95370,95370,95370,2
20240913,105900,95400,95410,95400,95410,4
20240913,110000,95410,95420,95410,95420,6
20240913,110100,95380,95380,95380,95380,1
20240913,110200,95360,95360,95300,95310,34
20240913,110300,95290,95290,95290,95290,1
20240913,110400,95280,95280,95210,95220,21
20240913,110500,95230,95240,95210,95240,11
20240913,110600,95210,95210,95180,95180,20
20240913,110700,95180,95180,95110,95110,31
20240913,110800,95110,95110,95100,95100,3
20240913,110900,95150,95150,95090,95090,20
20240913,111000,95080,95140,95060,95100,10
20240913,111100,95130,95130,95090,95090,7
20240913,111200,95110,95110,95100,95100,4
20240913,111300,95100,95110,95090,95090,6
20240913,111400,95090,95090,95090,95090,1
20240913,111600,95050,95050,95030,95030,5
20240913,111800,95030,95030,95030,95030,1
20240913,112200,95100,95100,95100,95100,3
20240913,112300,95090,95090,95050,95050,5
20240913,112400,95050,95050,95040,95040,3
20240913,112600,95060,95100,95060,95100,6
20240913,112700,95100,95100,95100,95100,21
20240913,113000,95020,95020,94980,95000,6
20240913,113100,94990,95000,94990,95000,4
20240913,113400,95040,95040,95040,95040,1
20240913,113500,95010,95010,95010,95010,1
20240913,113600,95020,95030,95020,95030,9
20240913,113700,95030,95030,95030,95030,1
20240913,113800,95050,95050,95050,95050,1
20240913,114000,95090,95100,95090,95100,27
20240913,114400,95130,95130,95060,95060,7
20240913,114500,95060,95060,95060,95060,2
20240913,115000,95080,95080,95080,95080,1
20240913,115100,95060,95060,95060,95060,1
20240913,115500,95050,95050,95050,95050,1
20240913,115800,95070,95070,94940,95030,65
20240913,115900,95030,95030,95030,95030,5
20240913,120000,95020,95020,95020,95020,3
20240913,120100,95000,95000,94990,94990,6
20240913,120300,95030,95030,95030,95030,2
20240913,120400,95030,95030,95030,95030,1
20240913,120700,95030,95030,95030,95030,1
20240913,120800,95070,95080,95070,95080,2
20240913,120900,95090,95100,95090,95100,5
20240913,121100,95100,95130,95100,95130,2
20240913,121300,95120,95120,95120,95120,1
20240913,121400,95120,95120,95120,95120,2
20240913,121500,95080,95080,95080,95080,1
20240913,121800,95080,95080,95080,95080,16
20240913,121900,95020,95020,94950,94950,20
20240913,122000,94990,94990,94830,94970,33
20240913,122100,94900,95020,94830,94960,51
20240913,122200,94970,94970,94950,94950,5
20240913,122300,94970,94970,94950,94950,3
20240913,122400,94960,94970,94930,94930,6
20240913,122700,94950,94950,94920,94920,11
20240913,122800,94960,94970,94960,94970,2
20240913,122900,94970,95010,94920,95010,15
20240913,123000,95010,95020,94940,94940,11
20240913,123100,95000,95010,95000,95010,2
20240913,123200,94990,95020,94990,95020,8
20240913,123300,95030,95030,95030,95030,3
20240913,123400,95030,95070,95030,95070,5
20240913,123600,94980,95040,94760,94930,153
20240913,123700,94920,94950,94810,94930,79
20240913,123800,94930,94950,94800,94860,114
20240913,123900,94920,94940,94910,94930,11
20240913,124000,94900,94910,94890,94890,9
20240913,124100,94860,94870,94860,94870,3
20240913,124200,94880,94890,94810,94890,22
20240913,124300,94940,95010,94940,95010,15
20240913,124700,94960,94960,94960,94960,1
20240913,124800,94960,94990,94960,94990,8
20240913,124900,94990,94990,94990,94990,1
20240913,125200,95000,95010,95000,95010,2
20240913,125300,94980,94980,94980,94980,1
20240913,125600,94960,95000,94960,95000,9
20240913,125700,95010,95010,95010,95010,1
20240913,130200,95020,95110,95020,95110,7
20240913,130500,95120,95340,95120,95340,28
20240913,130600,95340,95350,95340,95350,5
20240913,130700,95380,95540,95380,95540,75
20240913,130800,95550,95600,95440,95490,14
20240913,130900,95440,95440,95440,95440,4
20240913,131000,95400,95400,95400,95400,1
20240913,131300,95390,95410,95390,95390,4
20240913,131600,95500,95590,95500,95590,14
20240913,131900,95540,95560,95450,95450,14
20240913,132000,95450,95490,95420,95490,12
20240913,132100,95390,95390,95210,95210,38
20240913,132200,95210,95210,95050,95110,15
20240913,132300,95080,95110,95080,95110,2
20240913,132400,95170,95170,95090,95170,3
20240913,132500,95040,95040,94630,94820,62
20240913,132600,94800,94860,94740,94860,7
20240913,132700,94880,94950,94810,94950,8
20240913,132800,94920,95100,94920,95100,7
20240913,132900,95140,95150,95110,95110,4
20240913,133000,95080,95080,94200,94470,300
20240913,133100,94430,94520,94360,94520,24
20240913,133200,94520,94670,94400,94590,29
20240913,133300,94530,94650,94520,94650,25
20240913,133400,94640,94810,94640,94660,31
20240913,133500,94690,94830,94680,94830,15
20240913,133600,94820,94820,94620,94620,9
20240913,133700,94610,94850,94550,94780,50
20240913,133800,94780,94800,94780,94800,2
20240913,133900,94760,95040,94740,95000,115
